Site Name ,PAR7280
Site Number ,1
Logger ,Integrating Light Sensor
Logger Serial Number ,7280


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

536,14/11/2017 , 06:00:00,0,0
537,14/11/2017 , 06:15:00,0,0
538,14/11/2017 , 06:30:00,0,0
539,14/11/2017 , 06:45:00,18,18
540,14/11/2017 , 07:00:00,100,100
541,14/11/2017 , 07:15:00,196,196
542,14/11/2017 , 07:30:00,216,216
543,14/11/2017 , 07:45:00,345,345
544,14/11/2017 , 08:00:00,274,274
545,14/11/2017 , 08:15:00,454,454
546,14/11/2017 , 08:30:00,795,795
547,14/11/2017 , 08:45:00,977,977
548,14/11/2017 , 09:00:00,1193,1193
549,14/11/2017 , 09:15:00,1214,1214
550,14/11/2017 , 09:30:00,1157,1157
551,14/11/2017 , 09:45:00,1612,1612
552,14/11/2017 , 10:00:00,1237,1237
553,14/11/2017 , 10:15:00,1054,1054
554,14/11/2017 , 10:30:00,2278,2278
555,14/11/2017 , 10:45:00,3500,3500
556,14/11/2017 , 11:00:00,1604,1604
557,14/11/2017 , 11:15:00,2834,2834
558,14/11/2017 , 11:30:00,3602,3602
559,14/11/2017 , 11:45:00,4094,4094
560,14/11/2017 , 12:00:00,2129,2129
561,14/11/2017 , 12:15:00,2246,2246
562,14/11/2017 , 12:30:00,2567,2567
563,14/11/2017 , 12:45:00,2449,2449
564,14/11/2017 , 13:00:00,2119,2119
565,14/11/2017 , 13:15:00,1988,1988
566,14/11/2017 , 13:30:00,1507,1507
567,14/11/2017 , 13:45:00,1762,1762
568,14/11/2017 , 14:00:00,1943,1943
569,14/11/2017 , 14:15:00,2009,2009
570,14/11/2017 , 14:30:00,1740,1740
571,14/11/2017 , 14:45:00,1574,1574
572,14/11/2017 , 15:00:00,1516,1516
573,14/11/2017 , 15:15:00,1538,1538
574,14/11/2017 , 15:30:00,1116,1116
575,14/11/2017 , 15:45:00,516,516
576,14/11/2017 , 16:00:00,525,525
577,14/11/2017 , 16:15:00,571,571
578,14/11/2017 , 16:30:00,498,498
579,14/11/2017 , 16:45:00,302,302
580,14/11/2017 , 17:00:00,341,341
581,14/11/2017 , 17:15:00,305,305
582,14/11/2017 , 17:30:00,163,163
583,14/11/2017 , 17:45:00,69,69
584,14/11/2017 , 18:00:00,14,14
585,14/11/2017 , 18:15:00,0,0
586,14/11/2017 , 18:30:00,0,0
587,14/11/2017 , 18:45:00,0,0
588,14/11/2017 , 19:00:00,0,0
589,14/11/2017 , 19:15:00,0,0
590,14/11/2017 , 19:30:00,0,0
591,14/11/2017 , 19:45:00,0,0
592,14/11/2017 , 20:00:00,0,0
593,14/11/2017 , 20:15:00,0,0
594,14/11/2017 , 20:30:00,0,0
595,14/11/2017 , 20:45:00,0,0
596,14/11/2017 , 21:00:00,0,0
597,14/11/2017 , 21:15:00,0,0
