Site Name ,PAR7272
Site Number ,1
Logger ,Integrating Light Sensor
Logger Serial Number ,7272


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

1,03/04/2018 , 09:15:00,131,131
2,03/04/2018 , 09:30:00,123,123
3,03/04/2018 , 09:45:00,78,78
4,03/04/2018 , 10:00:00,3525,3525
5,03/04/2018 , 10:15:00,15002,15002
6,03/04/2018 , 10:30:00,14832,14832
7,03/04/2018 , 10:45:00,16133,16133
8,03/04/2018 , 11:00:00,16172,16172
9,03/04/2018 , 11:15:00,14764,14764
10,03/04/2018 , 11:30:00,11589,11589
11,03/04/2018 , 11:45:00,15451,15451
12,03/04/2018 , 12:00:00,10225,10225
13,03/04/2018 , 12:15:00,12598,12598
14,03/04/2018 , 12:30:00,10887,10887
15,03/04/2018 , 12:45:00,10785,10785
16,03/04/2018 , 13:00:00,9257,9257
17,03/04/2018 , 13:15:00,10065,10065
18,03/04/2018 , 13:30:00,10101,10101
19,03/04/2018 , 13:45:00,11258,11258
20,03/04/2018 , 14:00:00,8851,8851
21,03/04/2018 , 14:15:00,11094,11094
22,03/04/2018 , 14:30:00,9008,9008
23,03/04/2018 , 14:45:00,7875,7875
24,03/04/2018 , 15:00:00,6374,6374
25,03/04/2018 , 15:15:00,5390,5390
26,03/04/2018 , 15:30:00,4871,4871
27,03/04/2018 , 15:45:00,6171,6171
28,03/04/2018 , 16:00:00,6745,6745
29,03/04/2018 , 16:15:00,5408,5408
30,03/04/2018 , 16:30:00,3818,3818
31,03/04/2018 , 16:45:00,3340,3340
32,03/04/2018 , 17:00:00,2198,2198
33,03/04/2018 , 17:15:00,1644,1644
34,03/04/2018 , 17:30:00,981,981
35,03/04/2018 , 17:45:00,753,753
36,03/04/2018 , 18:00:00,696,696
37,03/04/2018 , 18:15:00,409,409
38,03/04/2018 , 18:30:00,331,331
39,03/04/2018 , 18:45:00,116,116
40,03/04/2018 , 19:00:00,10,10
41,03/04/2018 , 19:15:00,0,0
42,03/04/2018 , 19:30:00,0,0
43,03/04/2018 , 19:45:00,0,0
44,03/04/2018 , 20:00:00,0,0
45,03/04/2018 , 20:15:00,0,0
46,03/04/2018 , 20:30:00,0,0
47,03/04/2018 , 20:45:00,0,0
48,03/04/2018 , 21:00:00,0,0
49,03/04/2018 , 21:15:00,0,0
50,03/04/2018 , 21:30:00,0,0
51,03/04/2018 , 21:45:00,0,0
52,03/04/2018 , 22:00:00,0,0
53,03/04/2018 , 22:15:00,0,0
54,03/04/2018 , 22:30:00,0,0
55,03/04/2018 , 22:45:00,0,0
56,03/04/2018 , 23:00:00,0,0
57,03/04/2018 , 23:15:00,0,0
58,03/04/2018 , 23:30:00,0,0
59,03/04/2018 , 23:45:00,0,0
60,03/04/2018 , 24:00:00,0,0
61,04/04/2018 , 00:15:00,0,0
62,04/04/2018 , 00:30:00,0,0
63,04/04/2018 , 00:45:00,0,0
64,04/04/2018 , 01:00:00,0,0
65,04/04/2018 , 01:15:00,0,0
66,04/04/2018 , 01:30:00,0,0
67,04/04/2018 , 01:45:00,0,0
68,04/04/2018 , 02:00:00,0,0
69,04/04/2018 , 02:15:00,0,0
70,04/04/2018 , 02:30:00,0,0
71,04/04/2018 , 02:45:00,0,0
72,04/04/2018 , 03:00:00,0,0
73,04/04/2018 , 03:15:00,0,0
74,04/04/2018 , 03:30:00,0,0
75,04/04/2018 , 03:45:00,0,0
76,04/04/2018 , 04:00:00,0,0
77,04/04/2018 , 04:15:00,0,0
78,04/04/2018 , 04:30:00,0,0
79,04/04/2018 , 04:45:00,0,0
80,04/04/2018 , 05:00:00,0,0
81,04/04/2018 , 05:15:00,0,0
82,04/04/2018 , 05:30:00,0,0
83,04/04/2018 , 05:45:00,0,0
84,04/04/2018 , 06:00:00,0,0
85,04/04/2018 , 06:15:00,10,10
86,04/04/2018 , 06:30:00,99,99
87,04/04/2018 , 06:45:00,284,284
88,04/04/2018 , 07:00:00,538,538
89,04/04/2018 , 07:15:00,1013,1013
90,04/04/2018 , 07:30:00,1320,1320
91,04/04/2018 , 07:45:00,2000,2000
92,04/04/2018 , 08:00:00,2291,2291
93,04/04/2018 , 08:15:00,3909,3909
94,04/04/2018 , 08:30:00,2716,2716
95,04/04/2018 , 08:45:00,2951,2951
96,04/04/2018 , 09:00:00,2775,2775
97,04/04/2018 , 09:15:00,3430,3430
98,04/04/2018 , 09:30:00,4257,4257
99,04/04/2018 , 09:45:00,4661,4661
100,04/04/2018 , 10:00:00,2664,2664
101,04/04/2018 , 10:15:00,4857,4857
102,04/04/2018 , 10:30:00,7547,7547
103,04/04/2018 , 10:45:00,6219,6219
104,04/04/2018 , 11:00:00,6171,6171
105,04/04/2018 , 11:15:00,7295,7295
106,04/04/2018 , 11:30:00,7498,7498
107,04/04/2018 , 11:45:00,9857,9857
