Site Name ,MARIAHO
Site Number ,4
Logger ,Integrating Light Sensor
Logger Serial Number ,10958


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

148,04/04/2018 , 22:15:00,0,0
149,04/04/2018 , 22:30:00,0,0
150,04/04/2018 , 22:45:00,0,0
151,04/04/2018 , 23:00:00,0,0
152,04/04/2018 , 23:15:00,0,0
153,04/04/2018 , 23:30:00,0,0
154,04/04/2018 , 23:45:00,0,0
155,04/04/2018 , 24:00:00,0,0
156,05/04/2018 , 00:15:00,0,0
157,05/04/2018 , 00:30:00,0,0
158,05/04/2018 , 00:45:00,0,0
159,05/04/2018 , 01:00:00,0,0
160,05/04/2018 , 01:15:00,0,0
161,05/04/2018 , 01:30:00,0,0
162,05/04/2018 , 01:45:00,0,0
163,05/04/2018 , 02:00:00,0,0
164,05/04/2018 , 02:15:00,0,0
165,05/04/2018 , 02:30:00,0,0
166,05/04/2018 , 02:45:00,0,0
167,05/04/2018 , 03:00:00,0,0
168,05/04/2018 , 03:15:00,0,0
169,05/04/2018 , 03:30:00,0,0
170,05/04/2018 , 03:45:00,0,0
171,05/04/2018 , 04:00:00,0,0
172,05/04/2018 , 04:15:00,0,0
173,05/04/2018 , 04:30:00,0,0
174,05/04/2018 , 04:45:00,0,0
175,05/04/2018 , 05:00:00,0,0
176,05/04/2018 , 05:15:00,0,0
177,05/04/2018 , 05:30:00,0,0
178,05/04/2018 , 05:45:00,0,0
179,05/04/2018 , 06:00:00,0,0
180,05/04/2018 , 06:15:00,0,0
181,05/04/2018 , 06:30:00,0,0
182,05/04/2018 , 06:45:00,0,0
183,05/04/2018 , 07:00:00,0,0
184,05/04/2018 , 07:15:00,0,0
185,05/04/2018 , 07:30:00,0,0
186,05/04/2018 , 07:45:00,0,0
187,05/04/2018 , 08:00:00,0,0
188,05/04/2018 , 08:15:00,0,0
189,05/04/2018 , 08:30:00,0,0
190,05/04/2018 , 08:45:00,0,0
191,05/04/2018 , 09:00:00,0,0
192,05/04/2018 , 09:15:00,0,0
193,05/04/2018 , 09:30:00,0,0
194,05/04/2018 , 09:45:00,0,0
195,05/04/2018 , 10:00:00,0,0
196,05/04/2018 , 10:15:00,0,0
197,05/04/2018 , 10:30:00,0,0
198,05/04/2018 , 10:45:00,0,0
199,05/04/2018 , 11:00:00,0,0
200,05/04/2018 , 11:15:00,0,0
201,05/04/2018 , 11:30:00,0,0
202,05/04/2018 , 11:45:00,0,0
203,05/04/2018 , 12:00:00,0,0
204,05/04/2018 , 12:15:00,0,0
205,05/04/2018 , 12:30:00,0,0
206,05/04/2018 , 12:45:00,0,0
207,05/04/2018 , 13:00:00,0,0
208,05/04/2018 , 13:15:00,0,0
209,05/04/2018 , 13:30:00,0,0
210,05/04/2018 , 13:45:00,0,0
