datetime,logger,temp
2017-10-30T10:15:00Z,logger_Tank13,25.598
2017-10-30T10:30:00Z,logger_Tank13,25.574
2017-10-30T10:45:00Z,logger_Tank13,25.525
2017-10-30T11:00:00Z,logger_Tank13,25.501
2017-10-30T11:15:00Z,logger_Tank13,25.477
2017-10-30T11:30:00Z,logger_Tank13,25.453
2017-10-30T11:45:00Z,logger_Tank13,25.427999999999997
2017-10-30T12:00:00Z,logger_Tank13,25.404
2017-10-30T12:15:00Z,logger_Tank13,25.404
2017-10-30T12:30:00Z,logger_Tank13,25.38
2017-10-30T12:45:00Z,logger_Tank13,25.38
2017-10-30T13:00:00Z,logger_Tank13,25.355
2017-10-30T13:15:00Z,logger_Tank13,25.331000000000003
2017-10-30T13:30:00Z,logger_Tank13,25.331000000000003
2017-10-30T13:45:00Z,logger_Tank13,25.307000000000002
2017-10-30T14:00:00Z,logger_Tank13,25.307000000000002
2017-10-30T14:15:00Z,logger_Tank13,25.282999999999998
2017-10-30T14:30:00Z,logger_Tank13,25.282999999999998
2017-10-30T14:45:00Z,logger_Tank13,25.282999999999998
2017-10-30T15:00:00Z,logger_Tank13,25.258
2017-10-30T15:15:00Z,logger_Tank13,25.258
2017-10-30T15:30:00Z,logger_Tank13,25.234
2017-10-30T15:45:00Z,logger_Tank13,25.234
2017-10-30T16:00:00Z,logger_Tank13,25.21
2017-10-30T16:15:00Z,logger_Tank13,25.21
2017-10-30T16:30:00Z,logger_Tank13,25.186
2017-10-30T16:45:00Z,logger_Tank13,25.186
2017-10-30T17:00:00Z,logger_Tank13,25.162
2017-10-30T17:15:00Z,logger_Tank13,25.162
2017-10-30T17:30:00Z,logger_Tank13,25.137000000000004
2017-10-30T17:45:00Z,logger_Tank13,25.137000000000004
2017-10-30T18:00:00Z,logger_Tank13,25.137000000000004
2017-10-30T18:15:00Z,logger_Tank13,25.137000000000004
2017-10-30T18:30:00Z,logger_Tank13,25.137000000000004
2017-10-30T18:45:00Z,logger_Tank13,25.162
2017-10-30T19:00:00Z,logger_Tank13,25.186
2017-10-30T19:15:00Z,logger_Tank13,25.186
2017-10-30T19:30:00Z,logger_Tank13,25.21
2017-10-30T19:45:00Z,logger_Tank13,25.307000000000002
2017-10-30T20:00:00Z,logger_Tank13,25.453
2017-10-30T20:15:00Z,logger_Tank13,25.574
2017-10-30T20:30:00Z,logger_Tank13,25.72
2017-10-30T20:45:00Z,logger_Tank13,25.817000000000004
2017-10-30T21:00:00Z,logger_Tank13,25.939
2017-10-30T21:15:00Z,logger_Tank13,26.061
2017-10-30T21:30:00Z,logger_Tank13,26.182
2017-10-30T21:45:00Z,logger_Tank13,26.279999999999998
2017-10-30T22:00:00Z,logger_Tank13,26.378
2017-10-30T22:15:00Z,logger_Tank13,26.5
2017-10-30T22:30:00Z,logger_Tank13,26.598
2017-10-30T22:45:00Z,logger_Tank13,26.671000000000003
2017-10-30T23:00:00Z,logger_Tank13,26.744
2017-10-30T23:15:00Z,logger_Tank13,26.793
2017-10-30T23:30:00Z,logger_Tank13,26.842
2017-10-30T23:45:00Z,logger_Tank13,26.939999999999998
2017-10-31T00:00:00Z,logger_Tank13,26.988999999999997
2017-10-31T00:15:00Z,logger_Tank13,27.038
2017-10-31T00:30:00Z,logger_Tank13,27.087
2017-10-31T00:45:00Z,logger_Tank13,27.136000000000003
2017-10-31T01:00:00Z,logger_Tank13,27.161
2017-10-31T01:15:00Z,logger_Tank13,27.161
2017-10-31T01:30:00Z,logger_Tank13,27.186
2017-10-31T01:45:00Z,logger_Tank13,27.186
2017-10-31T02:00:00Z,logger_Tank13,27.186
2017-10-31T02:15:00Z,logger_Tank13,27.186
2017-10-31T02:30:00Z,logger_Tank13,27.186
2017-10-31T02:45:00Z,logger_Tank13,27.136000000000003
2017-10-31T03:00:00Z,logger_Tank13,27.038
2017-10-31T03:15:00Z,logger_Tank13,26.939999999999998
2017-10-31T03:30:00Z,logger_Tank13,26.842
2017-10-31T03:45:00Z,logger_Tank13,26.769
2017-10-31T04:00:00Z,logger_Tank13,26.695
2017-10-31T04:15:00Z,logger_Tank13,26.646
2017-10-31T04:30:00Z,logger_Tank13,26.598
2017-10-31T04:45:00Z,logger_Tank13,26.549
2017-10-31T05:00:00Z,logger_Tank13,26.524
2017-10-31T05:15:00Z,logger_Tank13,26.474999999999998
2017-10-31T05:30:00Z,logger_Tank13,26.451
2017-10-31T05:45:00Z,logger_Tank13,26.451
2017-10-31T06:00:00Z,logger_Tank13,26.426
2017-10-31T06:15:00Z,logger_Tank13,26.401999999999997
2017-10-31T06:30:00Z,logger_Tank13,26.401999999999997
2017-10-31T06:45:00Z,logger_Tank13,26.378
2017-10-31T07:00:00Z,logger_Tank13,26.353
2017-10-31T07:15:00Z,logger_Tank13,26.353
2017-10-31T07:30:00Z,logger_Tank13,26.353
2017-10-31T07:45:00Z,logger_Tank13,26.329
2017-10-31T08:00:00Z,logger_Tank13,26.329
2017-10-31T08:15:00Z,logger_Tank13,26.329
2017-10-31T08:30:00Z,logger_Tank13,26.304000000000002
2017-10-31T08:45:00Z,logger_Tank13,26.304000000000002
2017-10-31T09:00:00Z,logger_Tank13,26.304000000000002
2017-10-31T09:15:00Z,logger_Tank13,26.304000000000002
2017-10-31T09:30:00Z,logger_Tank13,26.304000000000002
2017-10-31T09:45:00Z,logger_Tank13,26.279999999999998
2017-10-31T10:00:00Z,logger_Tank13,26.279999999999998
2017-10-31T10:15:00Z,logger_Tank13,26.279999999999998
2017-10-31T10:30:00Z,logger_Tank13,26.279999999999998
2017-10-31T10:45:00Z,logger_Tank13,26.279999999999998
2017-10-31T11:00:00Z,logger_Tank13,26.279999999999998
2017-10-31T11:15:00Z,logger_Tank13,26.279999999999998
2017-10-31T11:30:00Z,logger_Tank13,26.279999999999998
2017-10-31T11:45:00Z,logger_Tank13,26.279999999999998
2017-10-31T12:00:00Z,logger_Tank13,26.279999999999998
2017-10-31T12:15:00Z,logger_Tank13,26.304000000000002
2017-10-31T12:30:00Z,logger_Tank13,26.304000000000002
2017-10-31T12:45:00Z,logger_Tank13,26.304000000000002
2017-10-31T13:00:00Z,logger_Tank13,26.329
2017-10-31T13:15:00Z,logger_Tank13,26.329
2017-10-31T13:30:00Z,logger_Tank13,26.353
2017-10-31T13:45:00Z,logger_Tank13,26.353
2017-10-31T14:00:00Z,logger_Tank13,26.353
2017-10-31T14:15:00Z,logger_Tank13,26.353
2017-10-31T14:30:00Z,logger_Tank13,26.353
2017-10-31T14:45:00Z,logger_Tank13,26.353
2017-10-31T15:00:00Z,logger_Tank13,26.353
2017-10-31T15:15:00Z,logger_Tank13,26.353
2017-10-31T15:30:00Z,logger_Tank13,26.378
2017-10-31T15:45:00Z,logger_Tank13,26.378
2017-10-31T16:00:00Z,logger_Tank13,26.353
2017-10-31T16:15:00Z,logger_Tank13,26.353
2017-10-31T16:30:00Z,logger_Tank13,26.353
2017-10-31T16:45:00Z,logger_Tank13,26.353
2017-10-31T17:00:00Z,logger_Tank13,26.353
2017-10-31T17:15:00Z,logger_Tank13,26.353
2017-10-31T17:30:00Z,logger_Tank13,26.353
2017-10-31T17:45:00Z,logger_Tank13,26.378
2017-10-31T18:00:00Z,logger_Tank13,26.378
2017-10-31T18:15:00Z,logger_Tank13,26.401999999999997
2017-10-31T18:30:00Z,logger_Tank13,26.401999999999997
2017-10-31T18:45:00Z,logger_Tank13,26.451
2017-10-31T19:00:00Z,logger_Tank13,26.5
2017-10-31T19:15:00Z,logger_Tank13,26.524
2017-10-31T19:30:00Z,logger_Tank13,26.524
2017-10-31T19:45:00Z,logger_Tank13,26.549
2017-10-31T20:00:00Z,logger_Tank13,26.549
2017-10-31T20:15:00Z,logger_Tank13,26.598
2017-10-31T20:30:00Z,logger_Tank13,26.646
2017-10-31T20:45:00Z,logger_Tank13,26.671000000000003
2017-10-31T21:00:00Z,logger_Tank13,26.695
2017-10-31T21:15:00Z,logger_Tank13,26.769
2017-10-31T21:30:00Z,logger_Tank13,26.818
2017-10-31T21:45:00Z,logger_Tank13,26.867
2017-10-31T22:00:00Z,logger_Tank13,26.916
2017-10-31T22:15:00Z,logger_Tank13,26.939999999999998
2017-10-31T22:30:00Z,logger_Tank13,26.964999999999996
2017-10-31T22:45:00Z,logger_Tank13,26.988999999999997
2017-10-31T23:00:00Z,logger_Tank13,27.014000000000003
2017-10-31T23:15:00Z,logger_Tank13,27.038
2017-10-31T23:30:00Z,logger_Tank13,27.038
2017-10-31T23:45:00Z,logger_Tank13,27.063
2017-11-01T00:00:00Z,logger_Tank13,27.087
2017-11-01T00:15:00Z,logger_Tank13,27.087
2017-11-01T00:30:00Z,logger_Tank13,27.063
2017-11-01T00:45:00Z,logger_Tank13,27.038
2017-11-01T01:00:00Z,logger_Tank13,27.014000000000003
2017-11-01T01:15:00Z,logger_Tank13,27.014000000000003
2017-11-01T01:30:00Z,logger_Tank13,27.014000000000003
2017-11-01T01:45:00Z,logger_Tank13,27.014000000000003
2017-11-01T02:00:00Z,logger_Tank13,26.988999999999997
2017-11-01T02:15:00Z,logger_Tank13,26.939999999999998
2017-11-01T02:30:00Z,logger_Tank13,26.916
2017-11-01T02:45:00Z,logger_Tank13,26.891000000000002
2017-11-01T03:00:00Z,logger_Tank13,26.891000000000002
2017-11-01T03:15:00Z,logger_Tank13,26.867
2017-11-01T03:30:00Z,logger_Tank13,26.842
2017-11-01T03:45:00Z,logger_Tank13,26.793
2017-11-01T04:00:00Z,logger_Tank13,26.793
2017-11-01T04:15:00Z,logger_Tank13,26.769
2017-11-01T04:30:00Z,logger_Tank13,26.744
2017-11-01T04:45:00Z,logger_Tank13,26.72
2017-11-01T05:00:00Z,logger_Tank13,26.72
2017-11-01T05:15:00Z,logger_Tank13,26.695
2017-11-01T05:30:00Z,logger_Tank13,26.695
2017-11-01T05:45:00Z,logger_Tank13,26.695
2017-11-01T06:00:00Z,logger_Tank13,26.695
2017-11-01T06:15:00Z,logger_Tank13,26.695
2017-11-01T06:30:00Z,logger_Tank13,26.695
2017-11-01T06:45:00Z,logger_Tank13,26.671000000000003
2017-11-01T07:00:00Z,logger_Tank13,26.671000000000003
2017-11-01T07:15:00Z,logger_Tank13,26.671000000000003
2017-11-01T07:30:00Z,logger_Tank13,26.646
2017-11-01T07:45:00Z,logger_Tank13,26.646
2017-11-01T08:00:00Z,logger_Tank13,26.646
2017-11-01T08:15:00Z,logger_Tank13,26.622
2017-11-01T08:30:00Z,logger_Tank13,26.622
2017-11-01T08:45:00Z,logger_Tank13,26.622
2017-11-01T09:00:00Z,logger_Tank13,26.622
2017-11-01T09:15:00Z,logger_Tank13,26.622
2017-11-01T09:30:00Z,logger_Tank13,26.646
2017-11-01T09:45:00Z,logger_Tank13,26.646
2017-11-02T10:00:00Z,logger_Tank13,26.867
2017-11-02T10:15:00Z,logger_Tank13,26.867
2017-11-02T10:30:00Z,logger_Tank13,26.891000000000002
2017-11-02T10:45:00Z,logger_Tank13,26.867
2017-11-02T11:00:00Z,logger_Tank13,26.867
2017-11-02T11:15:00Z,logger_Tank13,26.867
2017-11-02T11:30:00Z,logger_Tank13,26.867
2017-11-02T11:45:00Z,logger_Tank13,26.842
2017-11-02T12:00:00Z,logger_Tank13,26.842
2017-11-02T12:15:00Z,logger_Tank13,26.818
2017-11-02T12:30:00Z,logger_Tank13,26.818
2017-11-02T12:45:00Z,logger_Tank13,26.818
2017-11-02T13:00:00Z,logger_Tank13,26.818
2017-11-02T13:15:00Z,logger_Tank13,26.793
2017-11-02T13:30:00Z,logger_Tank13,26.793
2017-11-02T13:45:00Z,logger_Tank13,26.769
2017-11-02T14:00:00Z,logger_Tank13,26.769
2017-11-02T14:15:00Z,logger_Tank13,26.769
2017-11-02T14:30:00Z,logger_Tank13,26.769
2017-11-02T14:45:00Z,logger_Tank13,26.769
2017-11-02T15:00:00Z,logger_Tank13,26.769
2017-11-02T15:15:00Z,logger_Tank13,26.769
2017-11-02T15:30:00Z,logger_Tank13,26.744
2017-11-02T15:45:00Z,logger_Tank13,26.744
