Site Name ,MARIAHO
Site Number ,2
Logger ,Integrating Light Sensor
Logger Serial Number ,10956


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

148,17/11/2017 , 06:00:00,0,0
149,17/11/2017 , 06:15:00,0,0
150,17/11/2017 , 06:30:00,0,0
151,17/11/2017 , 06:45:00,0,0
152,17/11/2017 , 07:00:00,13,13
153,17/11/2017 , 07:15:00,36,36
154,17/11/2017 , 07:30:00,62,62
155,17/11/2017 , 07:45:00,128,128
156,17/11/2017 , 08:00:00,125,125
157,17/11/2017 , 08:15:00,150,150
158,17/11/2017 , 08:30:00,153,153
159,17/11/2017 , 08:45:00,112,112
160,17/11/2017 , 09:00:00,232,232
161,17/11/2017 , 09:15:00,222,222
162,17/11/2017 , 09:30:00,222,222
163,17/11/2017 , 09:45:00,232,232
164,17/11/2017 , 10:00:00,409,409
165,17/11/2017 , 10:15:00,471,471
166,17/11/2017 , 10:30:00,235,235
167,17/11/2017 , 10:45:00,308,308
168,17/11/2017 , 11:00:00,412,412
169,17/11/2017 , 11:15:00,402,402
170,17/11/2017 , 11:30:00,485,485
171,17/11/2017 , 11:45:00,751,751
172,17/11/2017 , 12:00:00,997,997
173,17/11/2017 , 12:15:00,750,750
174,17/11/2017 , 12:30:00,824,824
175,17/11/2017 , 12:45:00,436,436
176,17/11/2017 , 13:00:00,1113,1113
177,17/11/2017 , 13:15:00,995,995
178,17/11/2017 , 13:30:00,508,508
179,17/11/2017 , 13:45:00,1345,1345
180,17/11/2017 , 14:00:00,1174,1174
181,17/11/2017 , 14:15:00,994,994
182,17/11/2017 , 14:30:00,988,988
183,17/11/2017 , 14:45:00,278,278
184,17/11/2017 , 15:00:00,215,215
185,17/11/2017 , 15:15:00,408,408
186,17/11/2017 , 15:30:00,436,436
187,17/11/2017 , 15:45:00,330,330
188,17/11/2017 , 16:00:00,155,155
189,17/11/2017 , 16:15:00,154,154
190,17/11/2017 , 16:30:00,105,105
191,17/11/2017 , 16:45:00,89,89
192,17/11/2017 , 17:00:00,107,107
193,17/11/2017 , 17:15:00,62,62
194,17/11/2017 , 17:30:00,37,37
195,17/11/2017 , 17:45:00,12,12
196,17/11/2017 , 18:00:00,0,0
