Block Type,96well,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,
Experiment File Name,C:\Users\gatescorallab\Desktop\mariah\TaqMan_Std.eds,,,,,,,,,,,,,,,,,,
Experiment Run End Time,Not Started,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,C_,C_ Mean,C_ SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP
B2,83,D,UNKNOWN,FAM,NFQ-MGB,34.85899734,34.81604004,0.060753502,,,,FALSE,0.01,FALSE,6,20,,N,Y
B3,223,C,UNKNOWN,VIC,NFQ-MGB,30.39807701,29.95080948,0.632530451,,,,FALSE,0.01,FALSE,6,20,,Y,Y
B3,223,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,6,20,,Y,Y
B4,223,C,UNKNOWN,VIC,NFQ-MGB,29.50354385,29.95080948,0.632530451,,,,FALSE,0.01,FALSE,6,20,,Y,Y
B4,223,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,6,20,,Y,Y
B5,245,C,UNKNOWN,VIC,NFQ-MGB,27.5208168,26.50011444,1.44348979,,,,FALSE,0.01,FALSE,6,20,,Y,Y
B5,245,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,37.36819077,,,,,FALSE,0.01,FALSE,6,20,,Y,Y
B6,245,C,UNKNOWN,VIC,NFQ-MGB,25.47941399,26.50011444,1.44348979,,,,FALSE,0.01,FALSE,6,20,,Y,N
B6,245,D,UNKNOWN,FAM,NFQ-MGB,37.36819077,37.36819077,,,,,FALSE,0.01,FALSE,6,20,,Y,N
B7,191,C,UNKNOWN,VIC,NFQ-MGB,24.96664047,25.05344391,0.122757249,,,,FALSE,0.01,FALSE,6,20,,N,Y
B7,191,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,35.57144165,,,,,FALSE,0.01,FALSE,6,20,,N,Y
B8,191,C,UNKNOWN,VIC,NFQ-MGB,25.14024544,25.05344391,0.122757249,,,,FALSE,0.01,FALSE,6,20,,N,N
B8,191,D,UNKNOWN,FAM,NFQ-MGB,35.57144165,35.57144165,,,,,FALSE,0.01,FALSE,6,20,,N,N
B9,243,C,UNKNOWN,VIC,NFQ-MGB,25.96873283,25.77821732,0.269429624,,,,FALSE,0.01,FALSE,6,20,,N,N
B9,243,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,6,20,,N,N
B10,243,C,UNKNOWN,VIC,NFQ-MGB,25.5877018,25.77821732,0.269429624,,,,FALSE,0.01,FALSE,6,20,,N,Y
B10,243,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,6,20,,N,Y
B11,124,C,UNKNOWN,VIC,NFQ-MGB,26.67604256,26.80754089,0.18596673,,,,FALSE,0.01,FALSE,6,20,,N,Y
B11,124,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,6,20,,N,Y
B12,124,C,UNKNOWN,VIC,NFQ-MGB,26.93903923,26.80754089,0.18596673,,,,FALSE,0.01,FALSE,6,20,,N,N
B12,124,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,6,20,,N,N
C1,46,C,UNKNOWN,VIC,NFQ-MGB,23.75356865,23.48629189,0.377986431,,,,FALSE,0.01,FALSE,6,20,,N,N
C1,46,D,UNKNOWN,FAM,NFQ-MGB,30.58099365,30.33050156,0.354249328,,,,FALSE,0.01,FALSE,6,20,,N,N
C2,46,C,UNKNOWN,VIC,NFQ-MGB,23.21901512,23.48629189,0.377986431,,,,FALSE,0.01,FALSE,6,20,,N,N
C2,46,D,UNKNOWN,FAM,NFQ-MGB,30.08000946,30.33050156,0.354249328,,,,FALSE,0.01,FALSE,6,20,,N,N
C3,17,C,UNKNOWN,VIC,NFQ-MGB,31.77671623,31.98213577,0.290508449,,,,FALSE,0.01,FALSE,6,20,,N,Y
C3,17,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,6,20,,N,Y
C4,17,C,UNKNOWN,VIC,NFQ-MGB,32.18755722,31.98213577,0.290508449,,,,FALSE,0.01,FALSE,6,20,,N,Y
C4,17,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,6,20,,N,Y
C5,54,C,UNKNOWN,VIC,NFQ-MGB,30.10144806,30.35025978,0.351872921,,,,FALSE,0.01,FALSE,6,20,,Y,N
C5,54,D,UNKNOWN,FAM,NFQ-MGB,25.40270233,25.89255333,0.692753911,,,,FALSE,0.01,FALSE,6,20,,Y,N
C6,54,C,UNKNOWN,VIC,NFQ-MGB,30.5990715,30.35025978,0.351872921,,,,FALSE,0.01,FALSE,6,20,,Y,N
C6,54,D,UNKNOWN,FAM,NFQ-MGB,26.38240433,25.89255333,0.692753911,,,,FALSE,0.01,FALSE,6,20,,Y,N
C7,150,C,UNKNOWN,VIC,NFQ-MGB,27.74645042,27.61935616,0.179738432,,,,FALSE,0.01,FALSE,6,20,,N,Y
C7,150,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,6,20,,N,Y
C8,150,C,UNKNOWN,VIC,NFQ-MGB,27.49226189,27.61935616,0.179738432,,,,FALSE,0.01,FALSE,6,20,,N,Y
C8,150,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,6,20,,N,Y
C9,258,C,UNKNOWN,VIC,NFQ-MGB,29.83096123,29.66256142,0.238153294,,,,FALSE,0.01,FALSE,6,20,,N,Y
C9,258,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,6,20,,N,Y
C10,258,C,UNKNOWN,VIC,NFQ-MGB,29.49416161,29.66256142,0.238153294,,,,FALSE,0.01,FALSE,6,20,,N,Y
C10,258,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,6,20,,N,Y
C11,75,C,UNKNOWN,VIC,NFQ-MGB,37.4133873,36.02861786,1.95836246,,,,FALSE,0.01,FALSE,6,20,,Y,N
C11,75,D,UNKNOWN,FAM,NFQ-MGB,32.79311371,31.77725029,1.436647773,,,,FALSE,0.01,FALSE,6,20,,Y,N
C12,75,C,UNKNOWN,VIC,NFQ-MGB,34.6438446,36.02861786,1.95836246,,,,FALSE,0.01,FALSE,6,20,,Y,N
C12,75,D,UNKNOWN,FAM,NFQ-MGB,30.76138687,31.77725029,1.436647773,,,,FALSE,0.01,FALSE,6,20,,Y,N
D1,212,C,UNKNOWN,VIC,NFQ-MGB,31.02798843,31.07901001,0.07215675,,,,FALSE,0.01,FALSE,6,20,,N,N
D1,212,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,6,20,,N,N
D2,212,C,UNKNOWN,VIC,NFQ-MGB,31.13003349,31.07901001,0.07215675,,,,FALSE,0.01,FALSE,6,20,,N,Y
D2,212,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,6,20,,N,Y
D3,200,C,UNKNOWN,VIC,NFQ-MGB,24.28137398,25.32266426,1.472606897,,,,FALSE,0.01,FALSE,6,20,,Y,Y
D3,200,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,6,20,,Y,Y
D4,200,C,UNKNOWN,VIC,NFQ-MGB,26.36395454,25.32266426,1.472606897,,,,FALSE,0.01,FALSE,6,20,,Y,N
D4,200,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,6,20,,Y,N
D5,53,C,UNKNOWN,VIC,NFQ-MGB,35.59490967,35.58515167,0.013797192,,,,FALSE,0.01,FALSE,6,20,,N,N
D5,53,D,UNKNOWN,FAM,NFQ-MGB,30.86438942,31.17300797,0.436451197,,,,FALSE,0.01,FALSE,6,20,,N,N
D6,53,C,UNKNOWN,VIC,NFQ-MGB,35.57539749,35.58515167,0.013797192,,,,FALSE,0.01,FALSE,6,20,,N,N
D6,53,D,UNKNOWN,FAM,NFQ-MGB,31.4816246,31.17300797,0.436451197,,,,FALSE,0.01,FALSE,6,20,,N,N
D7,157,C,UNKNOWN,VIC,NFQ-MGB,30.87354279,30.14011002,1.037231922,,,,FALSE,0.01,FALSE,6,20,,Y,Y
D7,157,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,6,20,,Y,Y
D8,157,C,UNKNOWN,VIC,NFQ-MGB,29.40667534,30.14011002,1.037231922,,,,FALSE,0.01,FALSE,6,20,,Y,Y
D8,157,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,6,20,,Y,Y
D9,16,C,UNKNOWN,VIC,NFQ-MGB,31.47690964,30.05670929,2.008466482,,,,FALSE,0.01,FALSE,6,20,,Y,Y
D9,16,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,6,20,,Y,Y
D10,16,C,UNKNOWN,VIC,NFQ-MGB,28.63650894,30.05670929,2.008466482,,,,FALSE,0.01,FALSE,6,20,,Y,Y
D10,16,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,6,20,,Y,Y
D11,6,C,UNKNOWN,VIC,NFQ-MGB,36.16273499,35.34716797,1.153383255,,,,FALSE,0.01,FALSE,6,20,,Y,N
D11,6,D,UNKNOWN,FAM,NFQ-MGB,32.33222961,31.47831726,1.207615733,,,,FALSE,0.01,FALSE,6,20,,Y,N
D12,6,C,UNKNOWN,VIC,NFQ-MGB,34.53160477,35.34716797,1.153383255,,,,FALSE,0.01,FALSE,6,20,,Y,N
D12,6,D,UNKNOWN,FAM,NFQ-MGB,30.624403,31.47831726,1.207615733,,,,FALSE,0.01,FALSE,6,20,,Y,N
E1,218,C,UNKNOWN,VIC,NFQ-MGB,26.75034904,26.54834366,0.285678744,,,,FALSE,0.01,FALSE,6,20,,N,N
E1,218,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,6,20,,N,N
E2,218,C,UNKNOWN,VIC,NFQ-MGB,26.34633827,26.54834366,0.285678744,,,,FALSE,0.01,FALSE,6,20,,N,Y
E2,218,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,6,20,,N,Y
E3,117,C,UNKNOWN,VIC,NFQ-MGB,26.76395798,25.64410019,1.583719373,,,,FALSE,0.01,FALSE,6,20,,Y,Y
E3,117,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,6,20,,Y,Y
E4,117,C,UNKNOWN,VIC,NFQ-MGB,24.52424049,25.64410019,1.583719373,,,,FALSE,0.01,FALSE,6,20,,Y,N
E4,117,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,6,20,,Y,N
E5,155,C,UNKNOWN,VIC,NFQ-MGB,27.49420547,27.71677589,0.314762115,,,,FALSE,0.01,FALSE,6,20,,N,N
E5,155,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,6,20,,N,N
E6,155,C,UNKNOWN,VIC,NFQ-MGB,27.93934631,27.71677589,0.314762115,,,,FALSE,0.01,FALSE,6,20,,N,N
E6,155,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,6,20,,N,N
E7,36,C,UNKNOWN,VIC,NFQ-MGB,32.67605209,32.81220245,0.192548379,,,,FALSE,0.01,FALSE,6,20,,N,N
E7,36,D,UNKNOWN,FAM,NFQ-MGB,28.64613914,28.62014008,0.036769584,,,,FALSE,0.01,FALSE,6,20,,N,N
E8,36,C,UNKNOWN,VIC,NFQ-MGB,32.94835663,32.81220245,0.192548379,,,,FALSE,0.01,FALSE,6,20,,N,N
E8,36,D,UNKNOWN,FAM,NFQ-MGB,28.5941391,28.62014008,0.036769584,,,,FALSE,0.01,FALSE,6,20,,N,N
E9,186,C,UNKNOWN,VIC,NFQ-MGB,31.85778427,31.07476044,1.107364297,,,,FALSE,0.01,FALSE,6,20,,Y,Y
E9,186,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,6,20,,Y,Y
E10,186,C,UNKNOWN,VIC,NFQ-MGB,30.2917347,31.07476044,1.107364297,,,,FALSE,0.01,FALSE,6,20,,Y,Y
E10,186,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,6,20,,Y,Y
E11,41,C,UNKNOWN,VIC,NFQ-MGB,26.55259705,26.66789246,0.163052335,,,,FALSE,0.01,FALSE,6,20,,N,N
E11,41,D,UNKNOWN,FAM,NFQ-MGB,28.85879517,29.21150589,0.498809636,,,,FALSE,0.01,FALSE,6,20,,N,N
E12,41,C,UNKNOWN,VIC,NFQ-MGB,26.78318787,26.66789246,0.163052335,,,,FALSE,0.01,FALSE,6,20,,N,N
E12,41,D,UNKNOWN,FAM,NFQ-MGB,29.56421852,29.21150589,0.498809636,,,,FALSE,0.01,FALSE,6,20,,N,N
F1,43,C,UNKNOWN,VIC,NFQ-MGB,24.25758553,24.32646942,0.097415194,,,,FALSE,0.01,FALSE,6,20,,N,N
F1,43,D,UNKNOWN,FAM,NFQ-MGB,27.50851822,27.6947155,0.263322711,,,,FALSE,0.01,FALSE,6,20,,N,N
F2,43,C,UNKNOWN,VIC,NFQ-MGB,24.39535141,24.32646942,0.097415194,,,,FALSE,0.01,FALSE,6,20,,N,N
F2,43,D,UNKNOWN,FAM,NFQ-MGB,27.88091278,27.6947155,0.263322711,,,,FALSE,0.01,FALSE,6,20,,N,N
F3,233,C,UNKNOWN,VIC,NFQ-MGB,25.90054893,25.67926979,0.312935978,,,,FALSE,0.01,FALSE,6,20,,N,Y
F3,233,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,6,20,,N,Y
F4,233,C,UNKNOWN,VIC,NFQ-MGB,25.45799065,25.67926979,0.312935978,,,,FALSE,0.01,FALSE,6,20,,N,Y
F4,233,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,6,20,,N,Y
F5,35,C,UNKNOWN,VIC,NFQ-MGB,32.91911697,34.05864716,1.611536384,,,,FALSE,0.01,FALSE,6,20,,Y,N
F5,35,D,UNKNOWN,FAM,NFQ-MGB,28.79814339,30.2074852,1.993108988,,,,FALSE,0.01,FALSE,6,20,,Y,N
F6,35,C,UNKNOWN,VIC,NFQ-MGB,35.19817352,34.05864716,1.611536384,,,,FALSE,0.01,FALSE,6,20,,Y,N
F6,35,D,UNKNOWN,FAM,NFQ-MGB,31.6168251,30.2074852,1.993108988,,,,FALSE,0.01,FALSE,6,20,,Y,N
F7,249,C,UNKNOWN,VIC,NFQ-MGB,32.01869965,30.63619614,1.955153823,,,,FALSE,0.01,FALSE,6,20,,Y,Y
F7,249,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,6,20,,Y,Y
F8,249,C,UNKNOWN,VIC,NFQ-MGB,29.25369453,30.63619614,1.955153823,,,,FALSE,0.01,FALSE,6,20,,Y,Y
F8,249,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,6,20,,Y,Y
F9,271,C,UNKNOWN,VIC,NFQ-MGB,32.05711365,31.41156769,0.912938476,,,,FALSE,0.01,FALSE,6,20,,Y,Y
F9,271,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,6,20,,Y,Y
F10,271,C,UNKNOWN,VIC,NFQ-MGB,30.76602364,31.41156769,0.912938476,,,,FALSE,0.01,FALSE,6,20,,Y,Y
F10,271,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,6,20,,Y,Y
F11,234,C,UNKNOWN,VIC,NFQ-MGB,29.55249214,29.86766434,0.445719451,,,,FALSE,0.01,FALSE,6,20,,N,Y
F11,234,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,6,20,,N,Y
F12,234,C,UNKNOWN,VIC,NFQ-MGB,30.18283463,29.86766434,0.445719451,,,,FALSE,0.01,FALSE,6,20,,N,N
F12,234,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,6,20,,N,N
G1,242,C,UNKNOWN,VIC,NFQ-MGB,30.30556107,30.23219681,0.103751376,,,,FALSE,0.01,FALSE,6,20,,N,N
G1,242,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,6,20,,N,N
G2,242,C,UNKNOWN,VIC,NFQ-MGB,30.15883446,30.23219681,0.103751376,,,,FALSE,0.01,FALSE,6,20,,N,Y
G2,242,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,6,20,,N,Y
G3,11,C,UNKNOWN,VIC,NFQ-MGB,34.41986465,33.1517868,1.793334246,,,,FALSE,0.01,FALSE,6,20,,Y,N
G3,11,D,UNKNOWN,FAM,NFQ-MGB,29.6717205,28.94503212,1.027692556,,,,FALSE,0.01,FALSE,6,20,,Y,N
G4,11,C,UNKNOWN,VIC,NFQ-MGB,31.88370705,33.1517868,1.793334246,,,,FALSE,0.01,FALSE,6,20,,Y,N
G4,11,D,UNKNOWN,FAM,NFQ-MGB,28.21834373,28.94503212,1.027692556,,,,FALSE,0.01,FALSE,6,20,,Y,N
G5,56,C,UNKNOWN,VIC,NFQ-MGB,38.37625504,38.37625504,,,,,FALSE,0.01,FALSE,6,20,,N,N
G5,56,D,UNKNOWN,FAM,NFQ-MGB,36.17484283,36.17484283,,,,,FALSE,0.01,FALSE,6,20,,N,N
G6,56,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,38.37625504,,,,,FALSE,0.01,FALSE,6,20,,N,Y
G6,56,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,36.17484283,,,,,FALSE,0.01,FALSE,6,20,,N,Y
G7,280,C,UNKNOWN,VIC,NFQ-MGB,28.26684189,28.22699738,0.056348652,,,,FALSE,0.01,FALSE,6,20,,N,Y
G7,280,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,6,20,,N,Y
G8,280,C,UNKNOWN,VIC,NFQ-MGB,28.18715286,28.22699738,0.056348652,,,,FALSE,0.01,FALSE,6,20,,N,Y
G8,280,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,6,20,,N,Y
G9,134,C,UNKNOWN,VIC,NFQ-MGB,30.80865097,31.32836151,0.734980345,,,,FALSE,0.01,FALSE,6,20,,Y,N
G9,134,D,UNKNOWN,FAM,NFQ-MGB,29.68338585,29.94927979,0.376030803,,,,FALSE,0.01,FALSE,6,20,,Y,N
G10,134,C,UNKNOWN,VIC,NFQ-MGB,31.84807014,31.32836151,0.734980345,,,,FALSE,0.01,FALSE,6,20,,Y,N
G10,134,D,UNKNOWN,FAM,NFQ-MGB,30.21517372,29.94927979,0.376030803,,,,FALSE,0.01,FALSE,6,20,,Y,N
G11,230,C,UNKNOWN,VIC,NFQ-MGB,28.95499992,28.97101212,0.022646008,,,,FALSE,0.01,FALSE,6,20,,N,Y
G11,230,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,6,20,,N,Y
G12,230,C,UNKNOWN,VIC,NFQ-MGB,28.98702621,28.97101212,0.022646008,,,,FALSE,0.01,FALSE,6,20,,N,N
G12,230,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,6,20,,N,N
H1,,,,,,,,,,,,,,,,,,N,N
H2,263,C,UNKNOWN,VIC,NFQ-MGB,26.53269386,27.0266304,0.698530376,,,,FALSE,0.01,FALSE,6,20,,Y,N
H2,263,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,6,20,,Y,N
H3,263,C,UNKNOWN,VIC,NFQ-MGB,27.52056503,27.0266304,0.698530376,,,,FALSE,0.01,FALSE,6,20,,Y,N
H3,263,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,6,20,,Y,N
H4,142,C,UNKNOWN,VIC,NFQ-MGB,27.0208149,27.40789032,0.54740864,,,,FALSE,0.01,FALSE,6,20,,Y,N
H4,142,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,6,20,,Y,N
H5,142,C,UNKNOWN,VIC,NFQ-MGB,27.79496765,27.40789032,0.54740864,,,,FALSE,0.01,FALSE,6,20,,Y,Y
H5,142,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,6,20,,Y,Y
H6,236,C,UNKNOWN,VIC,NFQ-MGB,32.69521332,31.3892231,1.8469491,,,,FALSE,0.01,FALSE,6,20,,Y,N
H6,236,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,6,20,,Y,N
H7,236,C,UNKNOWN,VIC,NFQ-MGB,30.08323288,31.3892231,1.8469491,,,,FALSE,0.01,FALSE,6,20,,Y,N
H7,236,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,6,20,,Y,N
H8,10,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,39.11917877,,,,,FALSE,0.01,FALSE,6,20,,N,Y
H8,10,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,35.83271408,,,,,FALSE,0.01,FALSE,6,20,,N,Y
H9,10,C,UNKNOWN,VIC,NFQ-MGB,39.11917877,39.11917877,,,,,FALSE,0.01,FALSE,6,20,,N,N
H9,10,D,UNKNOWN,FAM,NFQ-MGB,35.83271408,35.83271408,,,,,FALSE,0.01,FALSE,6,20,,N,N
H10,POS,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,6,20,,N,Y
H10,POS,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,6,20,,N,Y
H11,NTC,C,UNKNOWN,VIC,NFQ-MGB,30.92968178,30.92968178,,,,,FALSE,0.01,FALSE,6,20,,N,N
H11,NTC,D,UNKNOWN,FAM,NFQ-MGB,28.38517189,28.38517189,,,,,FALSE,0.01,FALSE,6,20,,N,N
H12,,,,,,,,,,,,,,,,,,N,N
