LIGHT,,Entire experiment,,T0-T1,,T1-TF,
,Shade,max,mean,max,mean,max,mean
,1_cloth,536.3027,43.797609,536.3027,48.48292,426.32018,40.34756
,2_cloth,330.5031,18.022348,330.5031,19.871043,172.50878,16.57724
,3_cloth,392.3002,8.939399,392.3002,10.411819,74.08464,7.795224
,4_cloth,382.968,4.525128,382.968,5.401531,49.644,3.839136
,,,,,,,
,,,,,,,
TEMP,,,,,,,
